time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2003-06-01T04:39:21.080Z,-9.527,108.374,33,5.4,mwc,63,48.8,,1.12,us,usp000bypr,2016-11-09T22:39:20.686Z,"230 km SSW of Kroya, Indonesia",earthquake,,,,,reviewed,us,hrv
2003-06-01T03:25:50.720Z,-8.734,108.791,83.6,4.5,mb,22,83,,0.98,us,usp000bypg,2014-11-07T01:18:47.328Z,"131 km SSW of Kroya, Indonesia",earthquake,,10.9,,6,reviewed,us,us
2003-05-31T11:27:08.490Z,-9.547,108.38,33,4.9,mb,56,58.8,,1.1,us,usp000bymp,2014-11-07T01:18:44.963Z,"232 km SSW of Kroya, Indonesia",earthquake,,,,20,reviewed,us,us
2003-05-27T00:27:25.200Z,-8.033,107.687,33,4.7,mb,19,199.9,,1.32,us,usp000by89,2014-11-07T01:18:43.269Z,"88 km SSW of Singaparna, Indonesia",earthquake,,,,3,reviewed,us,us
2003-05-14T07:40:36.100Z,-8.06,107.315,79.1,6,mwc,172,38.1,,1.17,us,usp000bx7m,2022-05-02T16:32:36.468Z,"96 km S of Banjar, Indonesia",earthquake,,8.8,,,reviewed,us,hrv
2003-04-27T01:43:37.500Z,-8.095,107.495,33,4.1,mb,12,198.5,,1.14,us,usp000bw1m,2014-11-07T01:18:26.400Z,"99 km S of Banjar, Indonesia",earthquake,,,,2,reviewed,us,us
2003-04-26T20:36:18.190Z,-9.257,108.646,38.4,4.5,mb,36,78.9,,1,us,usp000bw11,2014-11-07T01:18:26.359Z,"191 km SSW of Kroya, Indonesia",earthquake,,,,19,reviewed,us,us
2003-04-11T09:00:08.430Z,-9.409,109.536,45,4.5,mb,20,203.8,,1.24,us,usp000buxk,2014-11-07T01:18:19.698Z,"180 km SSW of Srandakan, Indonesia",earthquake,,,,3,reviewed,us,us
2003-03-08T12:23:15.240Z,-8.858,110,33,4.2,mb,10,206,,1.04,us,usp000bs6x,2014-11-07T01:18:01.532Z,"105 km SSW of Bambanglipuro, Indonesia",earthquake,,,,2,reviewed,us,us
2003-02-12T19:06:56.980Z,-8.066,107.6,33,4,mb,8,,,0.85,us,usp000bqj2,2014-11-07T01:17:47.478Z,"97 km SW of Singaparna, Indonesia",earthquake,,,,1,reviewed,us,us
2002-12-17T10:43:33.120Z,-9.277,107.201,33,4.8,mb,46,,,0.92,us,usp000bkv5,2014-11-07T01:17:22.245Z,"231 km S of Banjar, Indonesia",earthquake,,,,21,reviewed,us,us
2002-11-01T04:30:44.960Z,-8.096,107.186,33,4.5,mb,19,,,0.81,us,usp000bfsd,2014-11-07T01:16:53.371Z,"103 km SSW of Banjar, Indonesia",earthquake,,,,5,reviewed,us,us
2002-07-18T00:29:30.670Z,-8.433,109.412,33,4.4,mb,15,,,1.14,us,usp000b89t,2014-11-07T01:16:04.682Z,"90 km SSE of Kroya, Indonesia",earthquake,,,,6,reviewed,us,us
2002-06-19T23:02:04.940Z,-8.749,108.674,33,4.4,mb,16,,,0.9,us,usp000b6h5,2014-11-07T01:15:51.804Z,"138 km SSW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2002-06-19T21:34:02.680Z,-8.829,108.684,61.8,4.7,mb,29,,,1.01,us,usp000b6gv,2014-11-07T01:15:51.694Z,"146 km SSW of Kroya, Indonesia",earthquake,,17.4,,7,reviewed,us,us
2002-02-21T15:51:35.690Z,-9.66,108.518,33,4.7,mb,34,,,1.08,us,usp000aywg,2014-11-07T01:14:57.062Z,"238 km SSW of Kroya, Indonesia",earthquake,,,,12,reviewed,us,us
2001-12-24T05:10:01.430Z,-9.344,108.181,33,4.2,mb,17,,,1.17,us,usp000av5q,2014-11-07T01:14:31.317Z,"216 km SSW of Sidareja, Indonesia",earthquake,,,,4,reviewed,us,us
2001-11-17T20:49:15.590Z,-8.464,109.425,75.2,4.7,mb,37,,,0.9,us,usp000at1k,2014-11-07T01:14:16.103Z,"93 km SSE of Kroya, Indonesia",earthquake,,14.2,,8,reviewed,us,us
2001-09-11T22:02:26.570Z,-8.935,109.18,33,4.4,mb,23,,,1.06,us,usp000ap0s,2014-11-07T01:13:47.112Z,"144 km S of Kroya, Indonesia",earthquake,,,,4,reviewed,us,us
2001-05-29T17:59:46.810Z,-9.022,108.145,33,4.6,mb,25,,,0.84,us,usp000afrg,2014-11-07T01:12:52.066Z,"south of Java, Indonesia",earthquake,,,,8,reviewed,us,us
2001-03-05T21:24:49.310Z,-9.76,108.822,33,5.1,ms,41,,,0.95,us,usp000aaz1,2014-11-07T01:12:18.790Z,"239 km SSW of Kroya, Indonesia",earthquake,,,,37,reviewed,us,us
2001-02-06T07:15:29.470Z,-9.221,107.643,33,4.9,mb,23,,,0.63,us,usp000a95d,2014-11-07T01:12:05.937Z,"212 km SSW of Kawalu, Indonesia",earthquake,,,,7,reviewed,us,us
2001-01-07T12:55:46.890Z,-8.703,108.893,33,5.4,mwc,99,,,0.99,us,usp000a794,2016-11-09T21:36:52.407Z,"124 km SSW of Kroya, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-01-04T03:50:11.440Z,-8.403,108.374,33,5.3,mb,46,,,1.01,us,usp000a749,2014-11-07T01:11:51.522Z,"111 km SSW of Sidareja, Indonesia",earthquake,,,,19,reviewed,us,us
2000-10-20T10:54:39.520Z,-9.773,108.584,33,4.9,mb,18,,,0.96,us,usp000a24b,2014-11-07T01:11:17.525Z,"247 km SSW of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2000-10-06T07:41:27.640Z,-8.556,108.219,33,4,mb,12,,,0.69,us,usp000a1bb,2014-11-07T01:11:14.347Z,"129 km S of Kawalu, Indonesia",earthquake,,,,1,reviewed,us,us
2000-10-05T13:02:34.050Z,-8.919,109.122,33,4.3,mb,8,,,0.63,us,usp000a1a6,2014-11-07T01:11:13.987Z,"142 km S of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2000-06-13T07:06:53.050Z,-9.475,107.45,33,4.6,mb,11,,,0.63,us,usp0009ugq,2014-11-07T01:10:22.149Z,"245 km SSW of Singaparna, Indonesia",earthquake,,,,2,reviewed,us,us
2000-05-19T21:43:01.700Z,-8.839,108.692,75.4,4.5,mb,,,,0.51,us,usp0009t6q,2014-11-07T01:10:10.376Z,"146 km SSW of Kroya, Indonesia",earthquake,,28.9,,6,reviewed,us,us
2000-03-03T15:50:52.910Z,-8.801,108.484,67.5,4.4,mb,,,,0.98,us,usp0009p7f,2014-11-07T01:09:38.236Z,"149 km SSW of Sidareja, Indonesia",earthquake,,25,,2,reviewed,us,us
2000-02-16T18:53:03.930Z,-9.591,107.764,33,4.5,mb,,,,0.97,us,usp0009nj8,2014-11-07T01:09:31.188Z,"249 km SSW of Kawalu, Indonesia",earthquake,,,,8,reviewed,us,us
2000-01-05T18:26:07.520Z,-9.195,109.592,33,5.8,mwc,,,,1.24,us,usp0009ksy,2022-04-29T18:28:12.699Z,"156 km SSW of Srandakan, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-01-05T16:09:45.850Z,-9.3,109.609,33,4.3,mb,,,,1.2,us,usp0009ksr,2014-11-07T01:09:17.649Z,"166 km SSW of Srandakan, Indonesia",earthquake,,,,3,reviewed,us,us
2000-01-05T14:10:05.310Z,-9.179,109.644,55.1,4.7,mb,,,,1.37,us,usp0009ksk,2014-11-07T01:09:17.624Z,"152 km SSW of Srandakan, Indonesia",earthquake,,8.6,,14,reviewed,us,us
1999-11-12T08:42:09.560Z,-9.702,108.669,33,4.3,mb,,,,1.4,us,usp0009he6,2014-11-07T01:08:57.450Z,"237 km SSW of Kroya, Indonesia",earthquake,,,,1,reviewed,us,us
1999-07-30T02:39:35.140Z,-8.456,109.11,33,4.4,mb,,,,1.35,us,usp0009c9y,2014-11-07T01:08:08.938Z,"92 km S of Kroya, Indonesia",earthquake,,,,8,reviewed,us,us
1999-05-24T18:23:53.840Z,-9.877,109.05,33,4.5,mb,,,,1.21,us,usp00098p2,2014-11-07T01:07:42.907Z,"249 km S of Kroya, Indonesia",earthquake,,,,13,reviewed,us,us
1999-05-24T05:02:48.380Z,-9.915,109.149,33,5,mwc,,,,1.03,us,usp00098mx,2016-11-09T22:36:14.524Z,"249 km SSW of Srandakan, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-05-11T05:08:49.140Z,-8.07,108.705,33,4.7,mb,,,,1.29,us,usp00097s5,2014-11-07T01:07:39.701Z,"65 km S of Sidareja, Indonesia",earthquake,,,,3,reviewed,us,us
1999-05-07T13:39:18.540Z,-8.879,108.173,33,4.5,mb,,,,0.84,us,usp00097gy,2014-11-07T01:07:38.430Z,"165 km S of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
1999-01-26T15:53:26.950Z,-8.239,108.724,96,5.3,mwc,,,,0.91,us,usp00091rs,2016-11-09T21:45:25.295Z,"83 km S of Sidareja, Indonesia",earthquake,,7.5,,,reviewed,us,hrv
1998-09-30T21:32:02.350Z,-8.051,107.983,76.7,4.5,mb,,,,0.94,us,usp0008vsq,2014-11-07T01:06:07.308Z,"Java, Indonesia",earthquake,,6.9,,8,reviewed,us,us
1998-05-06T23:17:35.760Z,-8.452,108.01,33,4.5,mb,,,,1.3,us,usp0008mkm,2014-11-07T01:05:11.066Z,"120 km S of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
1997-12-23T14:16:55.700Z,-8.24,109.954,110.2,4.3,mb,,,,0.84,us,usp0008d30,2014-11-07T01:04:09.480Z,"46 km SW of Srandakan, Indonesia",earthquake,,,,3,reviewed,us,us
1997-12-13T07:52:42.630Z,-8.505,109.78,70.1,4.6,mb,,,,1.17,us,usp0008cju,2014-11-07T01:04:07.201Z,"81 km SW of Srandakan, Indonesia",earthquake,,8.3,,7,reviewed,us,us
1997-11-09T19:20:08.790Z,-8.467,107.852,72.1,4.2,mb,,,,0.99,us,usp0008acc,2014-11-07T01:03:52.988Z,"126 km SSW of Kawalu, Indonesia",earthquake,,8.5,,4,reviewed,us,us
1997-09-05T02:04:52.840Z,-9.922,109.439,33,4.1,mb,,,,0.81,us,usp0008758,2014-11-07T01:03:27.290Z,"236 km SSW of Srandakan, Indonesia",earthquake,,,,3,reviewed,us,us
1997-08-04T09:03:25.630Z,-9.072,107.334,33,4.1,mb,,,,1.5,us,usp00085sd,2014-11-07T01:03:15.560Z,"207 km S of Banjar, Indonesia",earthquake,,,,2,reviewed,us,us
1997-04-23T01:38:38.750Z,-9.57,107.841,33,4.5,mb,,,,1,us,usp000812y,2014-11-07T01:02:37.776Z,"245 km S of Kawalu, Indonesia",earthquake,,,,7,reviewed,us,us
1997-03-05T00:18:37.070Z,-8.022,107.286,33,4.8,mb,,,,1.17,us,usp0007y9c,2014-11-07T01:02:17.158Z,"92 km S of Banjar, Indonesia",earthquake,,,,10,reviewed,us,us
1996-12-03T21:22:57.340Z,-9.789,108.268,33,5.1,mb,,,,1.36,us,usp0007txs,2014-11-07T01:01:43.934Z,"261 km SSW of Sidareja, Indonesia",earthquake,,,,4,reviewed,us,us
1996-11-17T09:09:23.570Z,-9.614,108.172,33,4.7,mb,,,,1.47,us,usp0007t4v,2014-11-07T01:01:36.147Z,"245 km SSW of Sidareja, Indonesia",earthquake,,,,1,reviewed,us,us
1996-11-17T08:57:39.420Z,-9.597,108.301,33,4.4,mb,,,,1.38,us,usp0007t4u,2014-11-07T01:01:36.141Z,"239 km SSW of Sidareja, Indonesia",earthquake,,,,8,reviewed,us,us
1996-10-18T01:03:27.870Z,-9.664,108.617,33,4.6,mb,,,,1.12,us,usp0007rka,2014-11-07T01:01:23.520Z,"235 km SSW of Kroya, Indonesia",earthquake,,,,11,reviewed,us,us
1996-09-25T21:16:09.680Z,-9.295,108.725,33,5.6,mwc,,,,1.38,us,usp0007qg5,2022-04-29T20:34:41.435Z,"192 km SSW of Kroya, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-07-01T23:29:48.140Z,-8.319,107.739,33,4.1,mb,,,,1.2,us,usp0007kkp,2014-11-07T01:00:44.490Z,"114 km SSW of Singaparna, Indonesia",earthquake,,,,11,reviewed,us,us
1996-06-24T18:41:55.610Z,-9.413,107.973,33,4.2,mb,,,,1.4,us,usp0007k7h,2014-11-07T01:00:40.249Z,"226 km S of Kawalu, Indonesia",earthquake,,,,11,reviewed,us,us
1996-06-23T13:02:49.000Z,-9.221,108.133,33,4.5,mb,,,,1.2,us,usp0007k5r,2014-11-07T01:00:40.020Z,"203 km S of Kawalu, Indonesia",earthquake,,,,7,reviewed,us,us
1996-02-27T15:05:39.490Z,-8.841,109.261,53.5,4.4,mb,,,,0.7,us,usp0007e1n,2014-11-07T00:59:59.182Z,"133 km S of Kroya, Indonesia",earthquake,,14.9,,4,reviewed,us,us
1995-11-04T20:51:40.000Z,-9.05,107.251,33,4.4,mb,,,,0.3,us,usp00076a2,2014-11-07T00:59:07.399Z,"206 km S of Banjar, Indonesia",earthquake,,,,6,reviewed,us,us
1995-07-31T14:13:12.150Z,-8.974,109.243,79.1,4,mb,,,,1.1,us,usp0007197,2014-11-07T00:58:24.877Z,"148 km S of Kroya, Indonesia",earthquake,,47.2,,8,reviewed,us,us
1995-06-16T09:35:24.220Z,-8.039,109.124,127.8,4.8,mb,,,,1.3,us,usp0006z6h,2014-11-07T00:58:09.344Z,"46 km SSW of Kroya, Indonesia",earthquake,,19.3,,10,reviewed,us,us
